node_ID,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16
cluster_10003408194_10003408195_308231950,0,3,10,8,7,3,11,10,10,3,10,11,8,5,0,0,0
cluster_10003979589_10003979594_10003979595_10003979596,0,3,4,5,11,12,10,3,10,5,8,9,8,6,0,0,0
cluster_10023344711_10023344712,0,3,6,4,4,3,8,6,4,6,4,4,5,0,0,0,0
cluster_10023586232_374218451,0,2,4,2,1,1,4,3,2,0,4,5,1,3,0,0,0
cluster_10027832189_10175102591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10028688903_463393233,0,1,14,22,24,27,22,20,36,16,16,28,20,22,10,0,0
cluster_10028806213_426941412,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
cluster_10029134297_10029155061,0,6,5,1,4,1,5,3,6,5,3,1,1,0,0,0,0
cluster_10032974863_10032974893_1290073469,0,1,1,0,1,1,0,1,2,1,4,0,1,0,0,0,0
cluster_10038588806_10038588808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10038594258_447067271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10038613931_463393075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10038613984_10038613985_1562108712_463393385,0,7,3,2,1,1,6,0,4,6,0,0,1,0,0,0,0
cluster_10039209958_10039209959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10039389097_10039439757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10060562660_427593299,0,5,10,3,9,14,11,16,12,9,5,10,16,10,2,0,0
cluster_10060601911_10060601913,0,5,11,2,9,13,10,14,12,10,6,9,16,10,2,0,0
cluster_10079417458_10996482568,0,9,21,24,23,26,18,22,12,20,22,23,21,13,1,0,0
cluster_10094600855_10094600863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600860_10094600862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600890_9992132940_9992132941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600892_11850186735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600900_11850186734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600907_11850168373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094600913_10994565402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10094610221_10241527086_10241527087_7146419474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10178470368_11888154701_11888154702_610333706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10178470372_599194969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10185538902_10185538906_463681862_6195721408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10241527088_374215791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10575900171_430043758_7235029651_7235029656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10684982315_10684982316_374217314_5392852814,0,2,3,2,1,1,4,4,1,0,5,4,2,2,0,0,0
cluster_10774694956_582575997,0,1,2,1,0,1,2,0,0,1,1,1,1,0,0,0,0
cluster_10781040659_4912560041,0,0,2,3,1,3,4,3,3,4,3,2,3,0,0,0,0
cluster_10839591749_10839591750_2448161794_431530204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10845330651_308185165,0,4,2,2,2,2,4,6,2,5,2,2,2,0,0,0,0
cluster_10848423306_446782731,1,9,2,2,3,1,6,3,5,6,3,0,1,0,0,0,0
cluster_10848479290_10848516312_430043666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10850753029_11893210616_295734675,0,3,0,1,4,3,5,2,1,3,4,3,3,2,0,0,0
cluster_10850753031_11898236317,0,3,0,1,3,4,5,2,1,3,4,3,3,2,0,0,0
cluster_1096956228_1096956298_11758026823_1623992454_#1more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_10989100261_10989100269_11886471238_11886524571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11015247880_1852438602,0,2,2,2,0,2,0,2,0,2,2,1,4,0,0,0,0
cluster_11039672067_11039672068_11039672069_11843210612_#1more,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster_1109138335_3919864572,0,0,1,2,0,2,3,1,3,2,3,2,1,0,0,0,0
cluster_1109138343_3919864571,0,0,1,2,0,2,3,1,3,2,3,2,1,0,0,0,0
cluster_11304834587_1578117098,0,0,3,4,3,4,3,2,3,5,0,1,4,4,0,0,0
cluster_11385564437_308184949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11385564442_11886471243_11886471244_308184951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11387570527_11919870608,2,2,1,0,5,5,4,2,1,2,5,0,6,0,0,0,0
cluster_11393378673_11393922262,0,6,11,2,10,15,11,14,13,10,6,9,16,10,2,0,0
cluster_11393423264_11393423267,2,0,4,5,2,0,4,2,1,3,1,3,0,0,0,0,0
cluster_11393438052_11393438053_308185135_9994349353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cluster_11393492176_427593181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11554362419_11554362420_11554362421_11893475835_#1more,0,5,7,24,16,11,8,12,10,10,13,12,16,0,0,0,0
cluster_11554370600_11554370601,0,2,5,4,3,4,6,5,4,6,3,4,4,0,0,0,0
cluster_11554370602_11554370603,0,3,6,4,4,4,7,6,4,6,4,4,4,0,0,0,0
cluster_11837025858_419638251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11849751727_11849751728_11849752273_529804687,0,7,9,16,12,18,16,17,11,16,14,18,14,8,6,2,0
cluster_11849752274_11849752275,0,5,10,14,13,14,17,19,11,15,14,19,12,7,6,2,0
cluster_11850185095_9992132932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11866509771_2260041584,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
cluster_11886114688_11886114689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11888304861_3758538863_9363763133,2,8,2,2,3,3,5,4,5,7,3,1,0,0,0,0,0
cluster_11930168081_7261229912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_11932512961_308185159,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0
cluster_1447805104_3919859801_4703663964_4912560047,0,0,2,3,1,4,3,4,3,4,3,2,3,0,0,0,0
cluster_1467779084_4824730261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_1522861740_4912560039,0,0,2,3,1,3,4,3,3,4,3,2,3,0,0,0,0
cluster_1551655337_446860605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_1837595336_3676182361_7280461394_7280461395,0,4,9,16,7,14,17,15,11,12,12,13,14,8,7,2,1
cluster_1837777614_3676182359,0,1,7,14,6,12,16,15,12,11,12,11,13,8,7,1,1
cluster_2248663282_2448161778_2448161781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_2260035640_7489227290,1,13,13,9,15,16,9,11,10,18,12,8,9,1,0,0,0
cluster_2703669937_3330368625_3820095230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_308074193_419638217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cluster_308231934_445327672,0,1,8,8,5,6,8,9,11,3,10,10,6,6,1,0,0
cluster_3676182371_430043662,0,4,10,16,15,14,16,21,12,16,12,20,15,9,6,2,0
cluster_3818330882_427594202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster_3919859796_446812245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_3919864562_447072640,0,0,1,2,1,2,3,1,4,2,4,1,1,0,0,0,0
cluster_3919864573_446860599,0,1,2,3,1,4,3,4,3,3,3,3,3,0,0,0,0
cluster_4108381704_463680883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_426841160_4912560029,0,0,2,3,1,3,4,2,4,4,3,2,3,0,0,0,0
cluster_430043668_5396225498,0,4,10,15,15,16,17,19,11,16,13,17,15,9,7,2,0
cluster_446860602_4912560032,0,0,2,3,1,3,4,2,4,4,3,2,3,0,0,0,0
cluster_4491755969_6195721385_9525090833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_465232495_6457608221_6949633168_6949633169,0,1,7,14,6,13,15,15,13,11,12,13,13,8,8,1,1
cluster_4912560025_5274915539,1,12,34,29,42,40,39,41,40,37,30,37,33,23,6,0,0
cluster_4912560035_618529073,0,0,2,3,1,3,4,3,4,4,3,2,3,0,0,0,0
cluster_582576000_7235029652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster_6152743482_6152743483,0,5,11,15,13,13,17,21,11,15,14,20,12,7,6,2,0
cluster_6904550862_6904550867,0,3,7,3,6,4,6,6,8,2,8,5,5,1,0,0,0
clustercluster11886201284_446784265_cluster_11886298793_11886298794_463392969_6877441724,0,1,12,27,24,28,30,26,36,23,16,30,23,26,12,0,0
